user_id,age,gender,country,city,signup_date,membership_type,preferred_device,customer_segment,avg_previous_orders,lifetime_value
912233,43,Male,UK,London,2025-01-05,Free,Mobile,Regular,7,1017.75
214095,46,Male,India,Hyderabad,2024-07-25,Free,Mobile,Premium,5,492.34
744772,28,Other,India,Hyderabad,2024-07-04,Gold,Mobile,Premium,4,495.8
678175,46,Female,Singapore,Singapore,2023-10-26,Free,Mobile,Premium,7,551.34
764409,18,Female,India,Mumbai,2025-03-17,Free,Desktop,Regular,6,919.29
625771,41,Female,India,Hyderabad,2025-01-12,Free,Mobile,Regular,14,1274.15
397885,62,Other,USA,Austin,2024-10-12,Gold,Desktop,Regular,2,281.86
569760,55,Female,Canada,Toronto,2023-11-04,Free,Desktop,Premium,2,614.4
378534,63,Other,UAE,Dubai,2023-12-30,Free,Mobile,Premium,3,501.04
646470,33,Male,India,Mumbai,2024-03-02,Gold,Desktop,Budget,0,50.0
835077,58,Other,India,Hyderabad,2024-06-18,Free,Desktop,Regular,11,1035.21
269896,36,Female,Canada,Vancouver,2024-10-18,Silver,Mobile,Premium,7,884.21
561434,40,Female,Australia,Melbourne,2025-06-09,Free,Tablet,Budget,6,579.92
900820,54,Other,UK,Manchester,2023-11-23,Free,Mobile,Regular,12,1383.68
453019,57,Other,India,Bengaluru,2023-09-23,Free,Mobile,Premium,10,1069.44
181024,34,Female,India,Pune,2023-08-19,Free,Mobile,Budget,0,284.55
282001,30,Female,India,Pune,2023-06-09,Free,Desktop,Budget,6,429.9
901361,30,Other,Canada,Vancouver,2023-11-04,Free,Desktop,Premium,8,1097.78
123871,39,Other,USA,Austin,2023-11-20,Free,Mobile,Regular,13,1784.05
284302,44,Male,India,Pune,2023-09-19,Free,Mobile,Regular,10,1130.85
516485,23,Female,Australia,Sydney,2024-06-23,Platinum,Desktop,Regular,12,830.6
330822,51,Female,India,Pune,2024-06-12,Free,Desktop,Budget,3,618.16
337067,23,Male,India,Pune,2024-12-21,Gold,Mobile,Premium,12,1240.47
229556,34,Female,Canada,Toronto,2024-01-25,Platinum,Desktop,Budget,8,1051.46
894782,30,Female,India,Hyderabad,2025-04-18,Free,Mobile,Regular,11,1195.61
497071,54,Male,India,Delhi,2023-08-27,Free,Desktop,Premium,6,683.74
616969,46,Male,India,Pune,2025-03-22,Free,Mobile,Regular,17,1785.76
496534,46,Male,USA,New York,2023-01-29,Silver,Mobile,Regular,5,684.29
644163,59,Female,UK,Manchester,2024-07-28,Platinum,Mobile,Premium,0,50.0
718687,19,Male,India,Delhi,2023-03-28,Free,Desktop,Premium,1,69.09
532735,22,Male,USA,Austin,2025-06-06,Free,Desktop,Budget,16,1847.32
648727,60,Female,Singapore,Singapore,2024-03-30,Silver,Mobile,Regular,10,1343.21
439482,42,Male,Australia,Melbourne,2025-01-23,Silver,Mobile,Budget,2,633.6
618382,61,Female,UK,London,2023-04-13,Silver,Mobile,Budget,12,1466.73
757679,47,Female,Germany,Berlin,2024-06-17,Free,Desktop,Premium,11,1353.71
807788,31,Female,India,Hyderabad,2023-12-16,Silver,Desktop,Regular,4,457.3
779666,38,Female,India,Mumbai,2024-09-30,Free,Desktop,Regular,6,483.17
546040,60,Male,India,Mumbai,2024-02-19,Free,Desktop,Budget,13,2061.64
906480,61,Male,India,Mumbai,2023-08-21,Silver,Mobile,Premium,13,1505.29
393999,41,Male,India,Mumbai,2023-05-05,Silver,Desktop,Regular,5,751.13
469076,18,Male,India,Hyderabad,2023-06-30,Silver,Mobile,Regular,13,1528.38
829585,63,Male,Germany,Berlin,2024-10-17,Platinum,Mobile,Premium,8,824.39
382593,26,Male,USA,New York,2023-04-08,Free,Desktop,Regular,3,562.68
508445,53,Male,Canada,Vancouver,2024-11-22,Free,Desktop,Regular,16,1771.4
167553,47,Other,India,Hyderabad,2024-09-20,Free,Desktop,Regular,14,1317.86
319238,63,Male,India,Hyderabad,2023-02-05,Silver,Mobile,Premium,12,1190.1
762157,47,Female,India,Bengaluru,2023-07-27,Free,Mobile,Premium,4,531.81
126667,18,Female,Singapore,Singapore,2023-08-15,Gold,Mobile,Regular,5,69.73
607459,28,Male,India,Hyderabad,2023-12-15,Free,Tablet,Regular,7,525.39
688872,33,Female,USA,Austin,2024-07-29,Free,Mobile,Regular,16,1909.04
731765,23,Other,India,Mumbai,2024-05-22,Gold,Mobile,Budget,12,1238.38
697116,21,Other,Germany,Berlin,2023-02-06,Gold,Desktop,Budget,0,346.23
137208,59,Male,Canada,Toronto,2024-03-18,Free,Mobile,Premium,6,676.81
228447,25,Male,India,Hyderabad,2024-06-20,Free,Mobile,Regular,4,755.18
820112,21,Female,India,Hyderabad,2023-04-06,Free,Mobile,Regular,0,257.81
886008,39,Other,India,Hyderabad,2024-08-16,Free,Tablet,Premium,4,446.75
459817,50,Female,India,Delhi,2025-02-16,Free,Mobile,VIP,9,1190.34
167758,65,Other,Singapore,Singapore,2024-01-24,Free,Mobile,Regular,6,718.56
458616,21,Female,UK,Manchester,2023-10-20,Free,Desktop,Regular,7,834.52
564531,65,Other,India,Delhi,2025-03-12,Gold,Tablet,Budget,7,882.83
755601,60,Female,Germany,Berlin,2024-09-26,Free,Mobile,Budget,15,1622.66
489697,27,Male,India,Pune,2023-11-24,Free,Desktop,Premium,4,643.55
648076,23,Other,Canada,Toronto,2024-12-05,Free,Tablet,Premium,18,1989.73
280792,59,Other,India,Hyderabad,2024-02-28,Free,Mobile,VIP,8,508.5
989045,28,Male,USA,Austin,2024-06-18,Platinum,Desktop,Budget,3,354.48
631690,64,Male,India,Pune,2024-08-05,Free,Mobile,Regular,14,1534.06
165828,30,Male,Germany,Munich,2025-04-28,Free,Mobile,Regular,11,1106.84
978094,26,Other,Singapore,Singapore,2024-06-13,Platinum,Mobile,Premium,6,457.47
456906,19,Female,India,Pune,2024-06-08,Silver,Mobile,Premium,17,1796.47
844581,30,Female,Germany,Berlin,2025-03-19,Free,Desktop,VIP,2,50.0
655654,23,Male,India,Mumbai,2023-08-26,Silver,Mobile,Premium,3,615.29
438530,60,Other,India,Mumbai,2023-06-18,Free,Desktop,Budget,3,167.42
719685,44,Male,India,Bengaluru,2025-06-12,Free,Mobile,Regular,7,532.09
607618,32,Male,UK,Manchester,2025-05-14,Free,Mobile,Regular,9,1290.7
820547,33,Other,India,Mumbai,2023-03-09,Gold,Mobile,Regular,9,1002.17
944259,30,Other,UK,Manchester,2025-05-22,Gold,Mobile,Budget,9,847.84
858526,38,Other,India,Hyderabad,2024-11-06,Free,Desktop,Premium,4,704.85
759033,47,Other,Australia,Sydney,2023-11-25,Free,Desktop,Regular,10,770.28
550828,34,Male,Singapore,Singapore,2024-03-13,Gold,Mobile,Regular,7,971.85
838782,24,Female,India,Pune,2024-10-03,Platinum,Desktop,Premium,4,692.27
235735,27,Male,India,Hyderabad,2024-12-02,Free,Mobile,Premium,5,739.63
415459,33,Female,Germany,Munich,2023-07-01,Free,Desktop,Premium,10,1121.48
181996,50,Male,India,Delhi,2023-12-29,Free,Mobile,Regular,4,423.5
504372,25,Male,UK,London,2023-03-22,Gold,Desktop,Premium,11,1306.02
999816,46,Male,USA,Seattle,2023-11-16,Silver,Mobile,Regular,8,783.77
515325,47,Other,India,Hyderabad,2025-06-01,Silver,Mobile,Budget,10,1165.5
478497,33,Female,Singapore,Singapore,2024-11-05,Free,Tablet,Budget,0,50.0
193098,38,Male,India,Pune,2023-01-04,Free,Mobile,Regular,3,179.24
919625,42,Female,UAE,Dubai,2023-08-07,Platinum,Desktop,Regular,5,704.51
854692,49,Male,USA,Austin,2023-09-03,Silver,Mobile,Regular,0,50.0
218455,54,Male,India,Bengaluru,2024-08-23,Free,Mobile,Premium,6,769.97
751516,19,Male,India,Mumbai,2025-05-07,Silver,Mobile,Budget,6,464.86
461685,22,Female,UK,London,2024-01-14,Free,Mobile,Premium,7,1010.83
127178,19,Male,India,Pune,2024-03-26,Free,Mobile,Premium,8,514.43
875716,20,Other,USA,New York,2024-12-28,Free,Mobile,Budget,6,563.51
279139,25,Other,Singapore,Singapore,2023-08-16,Free,Mobile,Regular,1,536.24
747666,44,Other,India,Bengaluru,2023-01-27,Free,Mobile,VIP,8,689.71
245237,52,Female,USA,Austin,2023-07-22,Free,Mobile,Regular,3,444.65
782310,58,Other,Germany,Munich,2025-02-26,Free,Mobile,Budget,9,1082.49
716045,63,Female,India,Bengaluru,2023-09-06,Free,Mobile,Regular,12,1374.09
652752,30,Other,Australia,Sydney,2025-02-12,Free,Mobile,Premium,11,1254.73
804807,43,Female,Germany,Berlin,2024-12-05,Free,Desktop,Regular,9,869.76
704675,23,Female,India,Pune,2023-09-20,Free,Desktop,Budget,6,708.94
975845,35,Female,USA,Austin,2025-06-06,Silver,Mobile,Regular,6,244.88
859570,21,Other,UAE,Dubai,2023-06-29,Silver,Mobile,Premium,13,1464.61
237366,19,Other,USA,Seattle,2024-05-06,Free,Desktop,Budget,14,1427.81
940179,24,Other,Canada,Vancouver,2024-03-18,Free,Mobile,Regular,2,346.54
675006,26,Other,USA,Austin,2025-04-11,Free,Mobile,Regular,7,700.9
696005,39,Male,Singapore,Singapore,2025-03-03,Free,Desktop,Budget,9,1124.68
607437,43,Male,India,Pune,2024-02-19,Free,Mobile,VIP,10,1013.01
750393,34,Female,Singapore,Singapore,2024-06-06,Silver,Mobile,Premium,7,1203.16
113692,65,Female,USA,Austin,2025-04-03,Gold,Mobile,Premium,2,565.8
621960,54,Male,Germany,Berlin,2023-12-06,Silver,Mobile,Regular,3,345.56
538932,26,Male,Australia,Sydney,2023-05-26,Gold,Tablet,Budget,7,1160.99
810111,40,Female,UK,Manchester,2024-07-08,Free,Mobile,Premium,14,1597.27
404879,22,Male,UK,Manchester,2023-06-08,Free,Tablet,Budget,5,855.15
586050,30,Female,India,Pune,2025-05-15,Gold,Tablet,Regular,4,529.16
354909,47,Other,USA,Seattle,2025-04-16,Free,Desktop,VIP,12,1325.1
218038,65,Other,India,Delhi,2024-06-13,Free,Mobile,Regular,15,1672.35
299926,27,Female,India,Bengaluru,2024-03-28,Free,Mobile,Regular,7,814.88
801964,56,Male,India,Bengaluru,2023-02-23,Gold,Mobile,Budget,15,1399.03
856564,37,Male,India,Hyderabad,2023-07-18,Free,Tablet,Budget,6,776.25
573145,45,Other,India,Pune,2025-03-12,Free,Mobile,Premium,12,1626.02
466332,56,Male,UAE,Abu Dhabi,2025-03-04,Silver,Mobile,Premium,5,283.05
653263,46,Male,India,Bengaluru,2024-11-01,Gold,Desktop,Regular,6,613.34
407500,34,Female,India,Delhi,2023-03-06,Free,Desktop,Premium,2,803.05
970022,55,Male,India,Delhi,2025-04-21,Free,Mobile,Budget,11,1316.4
632724,42,Female,Australia,Sydney,2024-07-06,Silver,Mobile,Regular,0,50.0
280710,52,Female,Germany,Munich,2023-11-13,Silver,Desktop,Budget,2,62.55
904938,19,Male,Canada,Toronto,2023-04-22,Free,Mobile,Regular,4,273.98
200886,28,Female,Singapore,Singapore,2023-11-22,Free,Mobile,Premium,15,1585.38
249583,19,Other,India,Bengaluru,2023-10-24,Platinum,Tablet,Budget,11,1122.32
234902,64,Other,India,Delhi,2024-07-26,Free,Desktop,Budget,14,1369.82
335381,49,Other,UK,London,2024-02-29,Free,Mobile,Budget,10,1081.51
582630,39,Other,India,Delhi,2023-12-10,Platinum,Mobile,Regular,14,1623.17
945383,21,Other,India,Mumbai,2024-04-05,Silver,Mobile,Regular,6,815.96
385733,27,Male,Singapore,Singapore,2024-01-08,Free,Mobile,Budget,5,601.81
534295,36,Female,India,Delhi,2025-03-10,Free,Mobile,Budget,7,1185.33
130692,60,Male,India,Delhi,2025-04-08,Gold,Mobile,Regular,8,1053.3
450730,37,Other,India,Bengaluru,2023-08-12,Free,Mobile,Premium,6,785.35
293289,49,Other,India,Mumbai,2023-04-10,Gold,Desktop,Regular,6,645.19
936257,64,Other,UK,London,2025-02-20,Free,Mobile,Premium,2,203.06
695293,25,Female,UK,London,2025-04-15,Gold,Mobile,Premium,11,1410.91
647676,29,Other,India,Hyderabad,2024-06-02,Free,Mobile,Regular,10,1183.25
853044,58,Other,UAE,Abu Dhabi,2025-02-04,Free,Mobile,Premium,0,269.09
602439,26,Other,Australia,Sydney,2024-08-28,Silver,Mobile,Premium,2,295.5
509464,51,Other,India,Delhi,2025-05-09,Silver,Mobile,Regular,15,1590.53
901080,64,Male,India,Pune,2024-09-18,Free,Desktop,Regular,11,1437.62
319341,38,Female,UK,London,2023-12-27,Silver,Tablet,Premium,14,1535.49
462515,24,Male,India,Hyderabad,2024-04-13,Free,Mobile,Regular,0,50.0
117195,30,Male,Australia,Sydney,2023-06-10,Free,Mobile,Premium,16,1471.33
792180,41,Other,UAE,Dubai,2023-03-11,Free,Desktop,Regular,0,50.0
966973,59,Female,India,Delhi,2024-02-14,Free,Desktop,Regular,3,551.34
202461,64,Male,USA,Austin,2023-06-15,Free,Mobile,Premium,13,1456.88
390516,56,Male,Canada,Vancouver,2024-08-14,Free,Mobile,Regular,13,1671.0
263004,38,Female,Australia,Melbourne,2023-11-26,Free,Mobile,Premium,7,992.96
290683,20,Other,Singapore,Singapore,2023-10-29,Free,Desktop,Regular,0,50.0
230083,39,Male,USA,Seattle,2024-09-16,Gold,Mobile,Premium,14,1495.63
810713,55,Female,USA,New York,2023-03-04,Gold,Desktop,Regular,17,1775.31
574041,50,Male,India,Mumbai,2024-02-25,Silver,Desktop,Regular,20,2082.65
625563,25,Female,Australia,Sydney,2025-05-28,Free,Desktop,Budget,0,428.35
548732,55,Female,India,Bengaluru,2023-06-15,Free,Desktop,Regular,14,1520.43
189530,35,Female,UK,Manchester,2024-06-30,Platinum,Mobile,Regular,5,573.23
528581,45,Male,India,Bengaluru,2024-12-02,Gold,Mobile,Regular,10,1023.12
736016,37,Other,USA,New York,2023-03-19,Free,Mobile,Premium,12,1406.75
694450,65,Other,India,Delhi,2024-02-12,Gold,Desktop,Budget,15,1598.14
146210,23,Female,UK,London,2023-03-28,Silver,Desktop,Regular,10,1201.82
108793,18,Male,India,Delhi,2024-01-20,Silver,Mobile,Regular,17,1897.89
658055,18,Female,Singapore,Singapore,2023-01-06,Gold,Desktop,Budget,12,1127.19
244943,38,Female,UAE,Abu Dhabi,2024-01-21,Silver,Desktop,Regular,14,1592.11
775996,54,Male,Canada,Vancouver,2023-06-23,Free,Mobile,Regular,1,191.09
196384,53,Female,USA,Austin,2024-01-13,Free,Desktop,VIP,3,640.49
164759,63,Other,Germany,Berlin,2023-09-09,Free,Mobile,VIP,1,50.0
103279,52,Other,India,Delhi,2023-01-31,Gold,Mobile,Regular,6,981.48
620063,18,Female,Australia,Melbourne,2025-05-17,Platinum,Desktop,Regular,5,305.41
228498,37,Female,USA,Austin,2025-02-22,Platinum,Mobile,Budget,0,50.27
785810,50,Other,India,Delhi,2024-10-15,Silver,Desktop,Budget,11,1282.32
945110,24,Other,India,Delhi,2023-12-21,Gold,Mobile,Regular,5,474.97
830773,58,Male,India,Pune,2024-10-27,Free,Desktop,VIP,13,1278.53
140233,34,Other,India,Pune,2023-10-20,Free,Mobile,Premium,5,476.84
139532,52,Male,USA,New York,2024-10-07,Platinum,Mobile,Premium,9,888.11
507590,18,Female,India,Hyderabad,2023-05-22,Free,Tablet,Regular,0,121.12
784673,30,Female,UK,Manchester,2024-11-14,Silver,Desktop,Regular,11,1112.4
697062,61,Other,India,Bengaluru,2025-01-01,Free,Mobile,Regular,15,1133.88
523562,19,Other,Canada,Toronto,2024-08-31,Free,Mobile,Regular,3,566.87
526835,45,Male,India,Mumbai,2024-01-04,Silver,Tablet,Budget,11,1040.1
151654,18,Female,Singapore,Singapore,2025-06-17,Free,Desktop,Budget,7,760.3
126730,57,Male,UK,Manchester,2024-03-24,Free,Mobile,Regular,16,1612.28
507564,20,Male,India,Mumbai,2025-04-18,Free,Mobile,Regular,8,891.6
453087,35,Male,India,Bengaluru,2025-03-18,Silver,Mobile,Premium,10,1390.88
347810,40,Other,India,Pune,2025-06-03,Free,Mobile,Budget,8,825.67
353721,58,Female,Australia,Sydney,2023-08-18,Free,Desktop,Budget,13,1178.41
861128,33,Other,Canada,Toronto,2024-08-18,Free,Tablet,Premium,15,1546.42
761505,25,Male,USA,Austin,2023-11-05,Free,Desktop,Premium,9,913.1
524224,64,Male,UK,London,2024-10-28,Free,Desktop,Regular,12,1314.17
134764,43,Male,USA,Austin,2024-03-17,Platinum,Mobile,Regular,12,1418.63
410769,54,Other,UK,London,2025-05-28,Free,Tablet,Regular,8,977.43
331714,40,Female,Australia,Melbourne,2024-02-19,Silver,Desktop,Regular,13,1400.99
996283,48,Other,Germany,Munich,2023-01-31,Free,Mobile,Budget,8,1230.97
911520,20,Male,Canada,Toronto,2025-04-14,Free,Mobile,Budget,10,1162.98
437346,63,Male,Singapore,Singapore,2023-07-02,Silver,Mobile,Regular,14,1756.5
658166,20,Other,Singapore,Singapore,2023-06-16,Free,Mobile,Regular,10,1038.37
913368,49,Male,India,Delhi,2025-01-20,Free,Mobile,Premium,5,647.13
883394,29,Other,UAE,Abu Dhabi,2025-03-15,Platinum,Mobile,VIP,16,1844.95
474991,33,Other,India,Mumbai,2025-05-25,Silver,Desktop,Premium,12,1458.59
610680,27,Other,Germany,Berlin,2024-01-05,Free,Desktop,Regular,11,889.58
246971,49,Other,Singapore,Singapore,2023-12-08,Free,Mobile,Premium,6,737.33
636617,63,Male,Australia,Melbourne,2024-05-06,Free,Mobile,Regular,9,1154.14
401522,24,Female,USA,New York,2024-03-21,Free,Mobile,Budget,8,905.89
663828,43,Female,India,Bengaluru,2024-01-11,Free,Desktop,Regular,0,50.0
209853,40,Other,India,Mumbai,2024-03-29,Free,Mobile,Budget,3,678.21
951206,51,Male,UK,London,2024-02-23,Free,Mobile,VIP,8,788.03
148744,24,Male,India,Pune,2025-02-02,Gold,Mobile,Regular,9,1057.01
765197,45,Female,India,Mumbai,2025-04-29,Gold,Mobile,Regular,13,1393.7
323639,60,Male,Canada,Vancouver,2025-03-30,Silver,Mobile,Premium,7,941.59
413106,44,Male,India,Hyderabad,2023-10-18,Free,Desktop,Regular,3,397.43
654673,52,Male,India,Bengaluru,2024-01-12,Free,Mobile,Budget,8,1077.16
580043,26,Female,USA,Seattle,2025-05-31,Platinum,Desktop,Budget,1,303.91
667561,26,Female,Canada,Toronto,2024-02-21,Free,Mobile,Regular,7,768.46
190344,19,Male,India,Hyderabad,2024-09-15,Free,Mobile,Premium,4,506.58
402884,32,Female,India,Mumbai,2024-10-11,Silver,Mobile,Premium,10,779.37
233432,47,Other,India,Hyderabad,2024-08-30,Platinum,Mobile,Budget,8,843.87
419533,35,Male,India,Mumbai,2023-11-28,Silver,Mobile,Premium,16,1776.46
939193,54,Male,India,Bengaluru,2024-06-01,Free,Mobile,Regular,0,321.02
367490,58,Male,India,Delhi,2023-11-22,Silver,Mobile,Premium,7,813.99
711141,31,Female,Singapore,Singapore,2023-08-04,Silver,Mobile,Premium,15,1508.49
427760,63,Male,India,Mumbai,2023-03-04,Free,Mobile,Regular,0,50.0
915164,54,Male,USA,Austin,2025-05-20,Free,Tablet,Budget,10,995.22
960355,31,Male,Canada,Vancouver,2023-10-11,Free,Mobile,Regular,7,872.64
279834,37,Other,USA,Seattle,2023-12-29,Silver,Mobile,Regular,10,963.47
381601,24,Male,UK,London,2024-11-20,Silver,Mobile,VIP,4,776.54
338992,64,Female,India,Delhi,2025-03-13,Free,Desktop,Regular,10,1064.17
415710,46,Other,Germany,Berlin,2024-08-30,Platinum,Mobile,Premium,10,1079.75
749864,46,Other,USA,Austin,2023-05-26,Free,Desktop,Premium,5,554.02
208640,36,Male,India,Pune,2025-04-28,Gold,Mobile,Regular,13,1341.39
928427,47,Male,USA,Seattle,2023-08-22,Free,Mobile,Regular,11,1139.62
379642,55,Male,India,Mumbai,2023-06-03,Gold,Desktop,Regular,9,1083.41
478546,25,Male,Australia,Sydney,2023-08-28,Free,Desktop,Premium,0,171.0
563703,62,Other,India,Pune,2024-10-22,Free,Desktop,Regular,11,1041.81
343219,56,Other,UK,London,2024-09-21,Silver,Mobile,Premium,12,1263.9
695749,41,Male,Germany,Munich,2025-06-11,Platinum,Mobile,Premium,1,521.62
180020,57,Male,USA,Seattle,2023-11-08,Free,Mobile,Regular,5,551.82
778987,42,Male,USA,Austin,2025-04-04,Free,Mobile,Premium,12,1078.41
852290,40,Male,Canada,Vancouver,2024-04-14,Free,Desktop,Regular,0,221.5
134833,18,Female,Canada,Vancouver,2024-06-04,Free,Mobile,Regular,9,933.83
879288,25,Male,Canada,Toronto,2023-07-25,Gold,Desktop,Premium,11,1216.78
510359,29,Male,Singapore,Singapore,2023-02-16,Gold,Mobile,Premium,8,1101.84
963533,46,Male,Germany,Berlin,2023-02-21,Platinum,Mobile,VIP,14,1595.07
850332,42,Female,India,Pune,2023-06-24,Free,Mobile,Premium,2,307.03
304158,62,Male,USA,Seattle,2023-03-06,Free,Desktop,Regular,8,1013.26
633661,48,Other,Canada,Toronto,2025-02-28,Free,Mobile,Regular,7,626.2
627959,18,Male,USA,New York,2024-10-19,Free,Mobile,Regular,9,1126.32
679856,37,Female,India,Bengaluru,2025-01-05,Free,Mobile,VIP,8,760.81
263423,20,Other,Canada,Toronto,2025-01-13,Free,Mobile,Budget,6,803.69
229879,52,Other,Singapore,Singapore,2024-02-25,Gold,Mobile,Regular,13,1120.51
780126,58,Other,India,Delhi,2025-03-25,Free,Desktop,Premium,10,1091.76
731886,23,Male,USA,Austin,2024-01-29,Free,Desktop,Regular,17,1703.66
507978,37,Other,UAE,Abu Dhabi,2024-10-13,Free,Mobile,Regular,9,977.98
420339,22,Female,USA,New York,2024-04-28,Free,Mobile,Regular,8,954.87
258691,18,Male,Germany,Berlin,2024-03-02,Gold,Mobile,Premium,5,551.58
695899,44,Other,India,Bengaluru,2025-05-27,Silver,Mobile,Regular,3,424.98
779505,30,Female,India,Hyderabad,2024-04-30,Free,Mobile,Regular,3,834.12
513112,45,Other,India,Hyderabad,2023-02-19,Gold,Mobile,Regular,9,1144.04
399421,27,Female,USA,New York,2025-05-15,Gold,Desktop,Regular,16,1862.89
599002,30,Other,Germany,Berlin,2024-05-02,Silver,Tablet,Premium,4,501.4
498290,36,Male,USA,New York,2024-04-14,Free,Desktop,Premium,6,758.65
899574,26,Other,Australia,Sydney,2025-02-03,Silver,Desktop,Premium,8,1131.58
538874,61,Male,India,Pune,2024-11-29,Free,Mobile,VIP,3,479.39
152624,45,Male,UK,Manchester,2024-09-21,Gold,Desktop,Regular,15,1540.71
711843,54,Male,India,Bengaluru,2024-12-26,Free,Mobile,Budget,5,621.01
491734,48,Male,India,Bengaluru,2023-02-24,Free,Mobile,Budget,13,1185.39
982490,53,Male,India,Delhi,2023-03-10,Free,Desktop,Regular,6,752.35
197695,25,Other,UK,London,2023-02-22,Gold,Desktop,Budget,2,50.0
875909,57,Other,India,Pune,2024-05-20,Silver,Mobile,Budget,6,767.36
768118,50,Other,India,Bengaluru,2023-02-08,Free,Mobile,Regular,0,350.83
807386,64,Female,Singapore,Singapore,2023-04-16,Free,Mobile,Budget,9,962.09
182287,24,Male,Australia,Melbourne,2025-03-07,Free,Desktop,Regular,9,877.16
989120,21,Female,USA,New York,2024-08-27,Free,Mobile,Regular,11,879.01
378359,62,Male,USA,New York,2023-09-24,Free,Tablet,Budget,13,1007.09
440003,51,Other,India,Hyderabad,2025-03-18,Free,Mobile,Budget,10,1460.66
878544,57,Male,India,Pune,2023-12-12,Silver,Mobile,Budget,14,1390.24
500260,23,Other,Canada,Toronto,2023-07-09,Silver,Desktop,Regular,5,364.98
290882,23,Female,USA,Seattle,2025-05-30,Platinum,Mobile,Regular,8,1065.77
222131,64,Other,USA,New York,2024-01-08,Silver,Desktop,Budget,11,1344.9
557559,65,Male,India,Hyderabad,2023-01-23,Free,Desktop,Regular,9,983.44
336613,21,Female,India,Delhi,2024-02-18,Free,Desktop,Regular,1,208.98
829828,65,Female,India,Pune,2025-01-16,Platinum,Mobile,Regular,11,1129.93
633894,35,Female,India,Pune,2023-12-04,Free,Mobile,Regular,8,833.86
453899,20,Male,India,Pune,2023-01-16,Silver,Mobile,Regular,8,785.47
310132,41,Other,India,Mumbai,2025-02-12,Gold,Mobile,Regular,7,804.44
906285,23,Male,India,Delhi,2023-02-05,Gold,Mobile,Budget,13,1656.08
896989,19,Male,USA,Austin,2023-03-07,Free,Desktop,Premium,14,1662.81
564661,30,Female,USA,Seattle,2023-06-15,Gold,Mobile,Budget,15,1627.42
240237,65,Other,UK,London,2024-04-01,Free,Desktop,Budget,7,909.42
453726,48,Male,Canada,Vancouver,2024-06-25,Silver,Mobile,Regular,5,469.75
282987,34,Other,India,Pune,2025-04-22,Gold,Tablet,Regular,9,948.57
117796,35,Male,India,Delhi,2024-08-29,Gold,Mobile,Budget,11,1483.71
634192,37,Other,Canada,Toronto,2024-12-03,Free,Mobile,Budget,5,566.67
186083,38,Other,India,Bengaluru,2024-09-01,Gold,Mobile,Budget,11,1017.58
184616,22,Other,USA,Seattle,2023-11-19,Platinum,Mobile,Regular,5,782.84
145221,22,Male,India,Pune,2024-11-01,Platinum,Mobile,Regular,16,1520.61
299170,63,Other,India,Mumbai,2024-01-12,Platinum,Mobile,Premium,8,949.64
876507,39,Female,USA,Seattle,2024-01-03,Silver,Mobile,Budget,7,868.11
814565,35,Female,UK,Manchester,2023-07-24,Free,Mobile,Regular,20,1936.19
154984,55,Female,USA,Austin,2024-03-09,Free,Mobile,Regular,13,1498.0
564106,53,Male,India,Delhi,2023-11-06,Free,Mobile,Budget,5,639.9
487653,22,Female,Germany,Berlin,2024-12-28,Free,Mobile,Premium,9,1084.1
297305,25,Male,Canada,Toronto,2023-04-20,Silver,Mobile,Premium,13,1692.39
198328,65,Male,USA,Austin,2024-12-18,Platinum,Mobile,Regular,10,976.89
106833,59,Male,India,Delhi,2025-04-20,Free,Mobile,Regular,3,460.85
625294,52,Male,Australia,Melbourne,2023-12-27,Gold,Desktop,Regular,11,1274.35
549267,24,Female,UK,London,2024-05-14,Gold,Tablet,Budget,20,1791.76
489649,34,Male,USA,Seattle,2024-06-30,Free,Mobile,Regular,18,1946.42
497039,35,Female,UAE,Dubai,2023-03-25,Free,Mobile,Budget,7,947.77
115775,37,Male,USA,Seattle,2024-09-13,Free,Desktop,Budget,7,979.69
537121,55,Male,India,Mumbai,2024-04-22,Free,Mobile,Premium,6,957.52
720530,61,Female,USA,Austin,2025-05-17,Free,Tablet,Premium,8,722.28
735761,44,Other,Singapore,Singapore,2023-09-18,Gold,Desktop,VIP,10,892.49
534748,33,Male,Australia,Sydney,2024-03-09,Gold,Mobile,Regular,14,1468.33
613990,42,Male,India,Mumbai,2024-03-04,Free,Mobile,Premium,12,1193.39
145181,25,Male,India,Pune,2023-06-08,Silver,Mobile,VIP,14,1291.31
610926,39,Male,Canada,Toronto,2023-10-08,Gold,Mobile,Regular,21,2201.62
424412,62,Other,India,Delhi,2024-12-31,Free,Desktop,Premium,15,1266.64
566971,54,Female,India,Pune,2023-06-06,Free,Tablet,Regular,9,866.64
592865,19,Female,India,Bengaluru,2024-07-16,Free,Desktop,Regular,8,909.99
429321,40,Other,Canada,Vancouver,2024-02-10,Free,Mobile,Budget,0,50.0
661679,24,Other,Canada,Toronto,2023-12-02,Free,Mobile,Budget,9,988.35
384619,36,Male,Australia,Sydney,2025-04-25,Silver,Mobile,Regular,6,848.8
887931,53,Male,Germany,Munich,2023-03-06,Platinum,Mobile,Regular,11,871.03
914269,52,Other,India,Hyderabad,2025-05-06,Free,Desktop,Budget,19,1972.04
647008,64,Other,USA,Austin,2025-05-09,Free,Mobile,VIP,2,420.64
757783,62,Other,India,Delhi,2025-04-27,Silver,Mobile,VIP,6,921.93
